Date,GPR,GPR_change
2022-02-28,216.15901184082,77.484024047851
2022-03-31,318.954925537109,102.79591369628898
2022-04-30,191.143096923828,-127.81182861328097
2022-05-31,142.258483886719,-48.884613037109006
2022-06-30,130.707321166992,-11.551162719727017
2022-07-31,117.176765441895,-13.530555725096988
2022-08-31,132.863220214844,15.686454772949006
2022-09-30,131.985870361328,-0.8773498535159945
2022-10-31,143.162414550781,11.176544189452983
2022-11-30,116.716285705566,-26.446128845215
2022-12-31,111.195938110352,-5.520347595213991
2023-01-31,104.267044067383,-6.928894042969006
2023-02-28,120.99437713623,16.727333068847003
2023-03-31,105.379974365234,-15.614402770995994
2023-04-30,106.80965423584,1.4296798706059946
2023-05-31,108.467681884766,1.6580276489259944
2023-06-30,110.528945922852,2.0612640380860086
2023-07-31,107.448783874512,-3.08016204834
2023-08-31,101.141181945801,-6.3076019287110086
2023-09-30,98.6348114013672,-2.5063705444337927
2023-10-31,197.887008666992,99.25219726562479
2023-11-30,156.696136474609,-41.19087219238298
2023-12-31,142.27946472168,-14.416671752929005
2024-01-31,160.373657226563,18.09419250488301
2024-02-29,146.598175048828,-13.775482177735
2024-03-31,133.213165283203,-13.385009765625
2024-04-30,163.947341918945,30.73417663574199
2024-05-31,130.521865844727,-33.42547607421801
2024-06-30,113.092796325684,-17.429069519042983
2024-07-31,92.3948745727539,-20.6979217529301
2024-08-31,140.975067138672,48.58019256591808
2024-09-30,130.358779907227,-10.616287231445
2024-10-31,130.689208984375,0.3304290771480112
2024-11-30,128.901641845703,-1.7875671386719887
2024-12-31,142.366439819336,13.464797973632983
2025-01-31,113.233154296875,-29.133285522460994
2025-02-28,136.980590820313,23.74743652343801
2025-03-31,175.901123046875,38.92053222656199
2025-04-30,140.973693847656,-34.927429199219006
2025-05-31,166.827728271484,25.85403442382801
2025-06-30,221.134902954102,54.30717468261798
2025-07-31,134.22200012207,-86.91290283203199
2025-08-31,138.988464355469,4.766464233399006
2025-09-30,126.740585327148,-12.247879028321009
2025-10-31,154.512924194336,27.772338867187997
2025-11-30,104.351768493652,-50.16115570068399
2025-12-31,132.486221313477,28.134452819824986
2026-01-31,168.629867553711,36.143646240234006
2026-02-28,119.865409851074,-48.76445770263699
2026-03-31,330.944641113281,211.07923126220703
2026-04-30,254.429504394531,-76.51513671875003
2026-05-31,203.556671142578,-50.87283325195298
2026-06-30,173.639556884766,-29.917114257812017
